19.0,0.0,0.16129032258064516
184.0,4.0,0.1935483870967742
112.95530726256983,16.56145251396648,0.9233870967741935
50.5,7.0,0.38306451612903225
55.0,7.0,0.1532258064516129
152.75,11.75,0.1532258064516129
99.5,12.0,0.4475806451612903
183.0,12.5,0.20161290322580644
174.0,13.0,0.1532258064516129
99.0,14.0,0.2056451612903226
168.0,14.0,0.15725806451612903
94.0,15.5,0.18548387096774194
170.0,15.5,0.20161290322580644
99.33333333333333,16.666666666666668,0.21370967741935484
173.33333333333334,17.166666666666668,0.4274193548387097
168.0,17.0,0.18951612903225806
96.0,18.0,0.1532258064516129
127.0,18.0,0.1532258064516129
170.0,18.0,0.20967741935483872
167.0,19.0,0.1532258064516129
151.0,20.0,0.1532258064516129
168.1394927536232,33.992753623188406,1.0
198.0,29.0,0.15725806451612903
235.0,29.0,0.1532258064516129
232.66666666666666,30.333333333333332,0.1693548387096774
194.14285714285714,31.857142857142858,0.2701612903225806
198.5,31.5,0.2217741935483871
235.0,33.0,0.1532258064516129
237.33333333333334,33.333333333333336,0.20161290322580644
198.0,35.0,0.15725806451612903
59.5,47.0,0.31048387096774194
63.0,47.0,0.16129032258064516
200.25,48.0,0.2782258064516129
169.92857142857142,51.5,0.1532258064516129
293.0,51.0,0.5564516129032258
74.0,54.0,0.18548387096774194
77.0,54.0,0.1532258064516129
33.5,56.0,0.5443548387096774
74.0,56.0,0.375
79.0,56.0,0.1814516129032258
182.8,57.8,0.14919354838709678
101.0,57.0,0.1532258064516129
159.0,57.5,0.15725806451612903
179.11724137931034,73.74827586206897,0.5846774193548387
169.25,61.0,0.15725806451612903
167.25,64.25,0.1532258064516129
16.666666666666668,65.33333333333333,0.2217741935483871
193.0,68.0,0.1975806451612903
195.5,69.125,0.22580645161290322
214.0,69.5,0.16129032258064516
245.42857142857142,72.42857142857143,0.08064516129032258
46.0,70.5,0.24193548387096775
132.0,70.0,0.2217741935483871
199.0,70.5,0.4032258064516129
240.0,70.0,0.1532258064516129
242.0,70.0,0.18951612903225806
211.33333333333334,71.33333333333333,0.1814516129032258
197.0,73.0,0.1532258064516129
81.5,73.0,0.29435483870967744
86.0,73.0,0.15725806451612903
123.0,73.5,0.17338709677419356
241.0,73.0,0.16532258064516128
135.0,74.0,0.16532258064516128
213.8,74.4,0.16532258064516128
2.0,75.0,0.1693548387096774
210.0,75.0,0.16129032258064516
233.36121673003802,84.15589353612167,0.782258064516129
224.0,76.0,0.1532258064516129
55.333333333333336,79.33333333333333,0.20161290322580644
223.0,81.0,0.1532258064516129
265.8,81.6,0.2540322580645161
54.0,84.0,0.16129032258064516
259.0,84.0,0.16129032258064516
262.5,84.0,0.1935483870967742
169.0,85.5,0.16129032258064516
207.0,87.5,0.16129032258064516
263.0,87.0,0.16129032258064516
22.0,88.0,0.1774193548387097
222.66666666666666,90.66666666666667,0.14919354838709678
256.0,91.0,0.21370967741935484
81.0,92.0,0.22580645161290322
260.5,92.5,0.2620967741935484
114.0,94.5,0.16532258064516128
140.66666666666666,95.66666666666667,0.14112903225806453
293.0,98.5,0.1814516129032258
257.0,99.0,0.15725806451612903
45.0,100.0,0.2217741935483871
280.0,100.0,0.1532258064516129
190.75,102.0,0.1814516129032258
189.5,105.0,0.16129032258064516
191.0,107.0,0.16129032258064516
165.5,109.5,0.15725806451612903
161.0,110.0,0.15725806451612903
198.0,110.0,0.16532258064516128
162.0,112.0,0.1693548387096774
166.5,113.5,0.17338709677419356
162.33333333333334,114.33333333333333,0.5725806451612904
177.5,122.5,0.1693548387096774
212.0,123.88888888888889,0.14516129032258066
218.0,124.0,0.1532258064516129
213.52151462994837,138.69363166953528,0.8346774193548387
20.0,135.0,0.1693548387096774
17.0,137.0,0.4435483870967742
16.0,139.0,0.4637096774193548
188.5,149.0,0.2661290322580645
256.0,150.5,0.29838709677419356
186.0,151.0,0.15725806451612903
153.5,152.0,0.1532258064516129
177.0,152.0,0.17338709677419356
188.0,152.0,0.16129032258064516
190.25,154.0,0.2903225806451613
256.6666666666667,153.66666666666666,0.06048387096774194
187.0,154.0,0.15725806451612903
236.5,157.5,0.1532258064516129
233.0,158.0,0.16129032258064516
232.0,160.0,0.1532258064516129
236.0,160.25,0.3629032258064516
237.5,172.0,0.16129032258064516
223.0,173.0,0.4637096774193548
180.5,174.0,0.18951612903225806
